Entity,Code,Year,Fixed telephone subscriptions (per 100 people),"GDP per capita, PPP (constant 2017 international $)","Total population (Gapminder, HYDE & UN)",Continent
Fiji,FJI,1907,,,132845,
Fiji,FJI,1908,,,134893,
Fiji,FJI,1909,,,136861,
Fiji,FJI,1910,,,138748,
Fiji,FJI,1911,,,140549,
Fiji,FJI,1912,,,142262,
Fiji,FJI,1913,,,143886,
Fiji,FJI,1914,,,145528,
Fiji,FJI,1915,,,147188,
Fiji,FJI,1916,,,148868,
Fiji,FJI,1917,,,150567,
Fiji,FJI,1918,,,152302,
Fiji,FJI,1919,,,154430,
Fiji,FJI,1920,,,156963,
Fiji,FJI,1921,,,159916,
Fiji,FJI,1922,,,163301,
Fiji,FJI,1923,,,167135,
Fiji,FJI,1924,,,171058,
Fiji,FJI,1925,,,175073,
Fiji,FJI,1926,,,179183,
Fiji,FJI,1927,,,183389,
Fiji,FJI,1928,,,187694,
Fiji,FJI,1929,,,192262,
Fiji,FJI,1930,,,197105,
Fiji,FJI,1931,,,202234,
Fiji,FJI,1932,,,207660,
Fiji,FJI,1933,,,213395,
Fiji,FJI,1934,,,219288,
Fiji,FJI,1935,,,225343,
Fiji,FJI,1936,,,231567,
Fiji,FJI,1937,,,237961,
Fiji,FJI,1938,,,244533,
Fiji,FJI,1939,,,250379,
Fiji,FJI,1940,,,255472,
Fiji,FJI,1941,,,259780,
Fiji,FJI,1942,,,263274,
Fiji,FJI,1943,,,265920,
Fiji,FJI,1944,,,268593,
Fiji,FJI,1945,,,271292,
Fiji,FJI,1946,,,274019,
Fiji,FJI,1947,,,276774,
Fiji,FJI,1948,,,279556,
Fiji,FJI,1949,,,283611,
Fiji,FJI,1950,,,288994,
Fiji,FJI,1951,,,296250,
Fiji,FJI,1952,,,304883,
Fiji,FJI,1953,,,314452,
Fiji,FJI,1954,,,324583,
Fiji,FJI,1955,,,335096,
Fiji,FJI,1956,,,345869,
Fiji,FJI,1957,,,356939,
Fiji,FJI,1958,,,368426,
Fiji,FJI,1959,,,380564,
Fiji,FJI,1960,1.312388654,,393480,
Fiji,FJI,1961,1.31239,,407244,
Fiji,FJI,1962,1.31239,,421673,
Fiji,FJI,1963,1.31239,,436303,
Fiji,FJI,1964,1.31239,,450538,
Fiji,FJI,1965,1.53027795,,463960,
Fiji,FJI,1966,1.53028,,476399,
Fiji,FJI,1967,1.53028,,487973,
Fiji,FJI,1968,1.53028,,498944,
Fiji,FJI,1969,1.53028,,509708,
Fiji,FJI,1970,1.844160734,,520561,
Fiji,FJI,1971,1.84416,,531622,
Fiji,FJI,1972,1.84416,,542843,
Fiji,FJI,1973,1.84416,,554143,
Fiji,FJI,1974,1.84416,,565418,
Fiji,FJI,1975,2.804937689,,576626,
Fiji,FJI,1976,2.95494735,,587561,
Fiji,FJI,1977,3.093117788,,598299,
Fiji,FJI,1978,3.217680835,,609383,
Fiji,FJI,1979,3.433319659,,621584,
Fiji,FJI,1980,3.76558105,,635312,
Fiji,FJI,1981,3.762397834,,651032,
Fiji,FJI,1982,3.854073143,,668281,
Fiji,FJI,1983,3.870184698,,685497,
Fiji,FJI,1984,4.114446746,,700478,
Fiji,FJI,1985,4.190790629,,711770,
Fiji,FJI,1986,4.624018457,,718642,
Fiji,FJI,1987,4.710695597,,721776,
Fiji,FJI,1988,4.932012781,,722924,
Fiji,FJI,1989,5.406337894,,724602,
Fiji,FJI,1990,5.823026656,8451.44285,728575,
Fiji,FJI,1991,6.200154746,8146.958485,735398,
Fiji,FJI,1992,6.663810044,8538.589555,744470,
Fiji,FJI,1993,7.152271038,8599.272603,754962,
Fiji,FJI,1994,7.767803148,8912.173404,765607,
Fiji,FJI,1995,8.353096689,9019.28071,775428,
Fiji,FJI,1996,8.926472426,9344.222531,784389,
Fiji,FJI,1997,9.056356719,9042.425594,792736,
Fiji,FJI,1998,9.614738108,9075.125676,800148,
Fiji,FJI,1999,10.11009509,9798.37655,806302,
Fiji,FJI,2000,10.65343536,9575.878839,811011,
Fiji,FJI,2001,11.330528,9732.451284,813923,
Fiji,FJI,2002,11.96125884,10027.45488,815257,
Fiji,FJI,2003,12.50165426,10117.54055,816078,
Fiji,FJI,2004,12.8383831,10630.50514,817864,
Fiji,FJI,2005,13.69187589,10656.16323,821606,
Fiji,FJI,2006,13.89106985,10771.45746,827869,
Fiji,FJI,2007,14.57144907,10573.61689,836185,
Fiji,FJI,2008,15.2715822,10566.92605,845356,
Fiji,FJI,2009,16.02343853,10319.38925,853636,
Fiji,FJI,2010,15.1014517,10547.9304,859816,
Fiji,FJI,2011,15.03794665,10787.66056,863451,
Fiji,FJI,2012,10.2208032,10919.49717,865065,
Fiji,FJI,2013,8.112794706,11429.35522,865602,
Fiji,FJI,2014,8.742539988,12057.98713,866447,
Fiji,FJI,2015,8.353988536,12569.14311,868632,Oceania
Fiji,FJI,2016,8.503219284,12820.7246,872406,
Fiji,FJI,2017,8.655903011,13429.30062,877460,
Fiji,FJI,2018,8.661400389,13846.15884,883490,
Fiji,FJI,2019,,13684.36082,889955,
Fiji,FJI,2020,,10997.47349,896444,
Fiji,FJI,2021,,,902899,
Finland,FIN,1900,,,2641828,
Finland,FIN,1901,,,2669919,
Finland,FIN,1902,,,2697717,
Finland,FIN,1903,,,2725213,
Finland,FIN,1904,,,2752988,
Finland,FIN,1905,,,2781048,
Finland,FIN,1906,,,2809393,
Finland,FIN,1907,,,2838027,
Finland,FIN,1908,,,2866952,
Finland,FIN,1909,,,2894150,
Finland,FIN,1910,,,2919589,
Finland,FIN,1911,,,2943236,
Finland,FIN,1912,,,2965061,
Finland,FIN,1913,,,2985031,
Finland,FIN,1914,,,3005135,
Finland,FIN,1915,,,3025375,
Finland,FIN,1916,,,3045751,
Finland,FIN,1917,,,3066264,
Finland,FIN,1918,,,3086979,
Finland,FIN,1919,,,3109648,
Finland,FIN,1920,,,3134303,
Finland,FIN,1921,,,3160974,
Finland,FIN,1922,,,3189692,
Finland,FIN,1923,,,3220491,
Finland,FIN,1924,,,3251587,
Finland,FIN,1925,,,3282983,
Finland,FIN,1926,,,3314683,
Finland,FIN,1927,,,3346688,
Finland,FIN,1928,,,3379002,
Finland,FIN,1929,,,3409796,
Finland,FIN,1930,,,3439042,
Finland,FIN,1931,,,3466711,
Finland,FIN,1932,,,3492777,
Finland,FIN,1933,,,3517209,
Finland,FIN,1934,,,3541812,
Finland,FIN,1935,,,3566588,
Finland,FIN,1936,,,3591537,
Finland,FIN,1937,,,3616660,
Finland,FIN,1938,,,3641959,
Finland,FIN,1939,,,3668255,
Finland,FIN,1940,,,3695561,
Finland,FIN,1941,,,3723891,
Finland,FIN,1942,,,3753260,
Finland,FIN,1943,,,3783681,
Finland,FIN,1944,,,3814348,
Finland,FIN,1945,,,3845264,
Finland,FIN,1946,,,3876430,
Finland,FIN,1947,,,3907849,
Finland,FIN,1948,,,3939523,
Finland,FIN,1949,,,3972994,
Finland,FIN,1950,,,4008292,
Finland,FIN,1951,,,4050488,
Finland,FIN,1952,,,4096559,
Finland,FIN,1953,,,4144309,
Finland,FIN,1954,,,4191970,
Finland,FIN,1955,,,4238274,
Finland,FIN,1956,,,4282376,
Finland,FIN,1957,,,4323916,
Finland,FIN,1958,,,4362911,
Finland,FIN,1959,,,4399668,
Finland,FIN,1960,9.657781215,,4434593,
Finland,FIN,1961,9.65778,,4467763,
Finland,FIN,1962,9.65778,,4498821,
Finland,FIN,1963,9.65778,,4526738,
Finland,FIN,1964,9.65778,,4550250,
Finland,FIN,1965,13.28635174,,4568604,
Finland,FIN,1966,13.2864,,4581115,
Finland,FIN,1967,13.2864,,4588660,
Finland,FIN,1968,13.2864,,4594021,
Finland,FIN,1969,13.2864,,4601033,
Finland,FIN,1970,18.71057067,,4612365,
Finland,FIN,1971,18.7106,,4629371,
Finland,FIN,1972,18.7106,,4651174,
Finland,FIN,1973,18.7106,,4675450,
Finland,FIN,1974,18.7106,,4698782,
Finland,FIN,1975,28.67285376,,4718744,
Finland,FIN,1976,30.20422492,,4734432,
Finland,FIN,1977,31.45189356,,4746929,
Finland,FIN,1978,32.80616495,,4758256,
Finland,FIN,1979,34.49761021,,4771341,
Finland,FIN,1980,36.33804717,,4788247,
Finland,FIN,1981,38.21354385,,4809807,
Finland,FIN,1982,39.87508014,,4835102,
Finland,FIN,1983,41.56573453,,4862171,
Finland,FIN,1984,43.04239348,,4888197,
Finland,FIN,1985,44.58519472,,4911220,
Finland,FIN,1986,46.08200528,,4930342,
Finland,FIN,1987,47.81281153,,4946368,
Finland,FIN,1988,49.78747601,,4961097,
Finland,FIN,1989,51.87744306,,4977118,
Finland,FIN,1990,53.43431497,32939.38329,4996220,
Finland,FIN,1991,54.14489577,30831.60881,5019134,
Finland,FIN,1992,54.35256223,29648.74394,5044928,
Finland,FIN,1993,54.48042101,29310.30707,5071782,
Finland,FIN,1994,54.95284865,30340.82384,5097090,
Finland,FIN,1995,54.89348028,31499.80578,5119012,
Finland,FIN,1996,55.3243453,32548.01516,5136984,
Finland,FIN,1997,55.53457022,34506.77188,5151740,
Finland,FIN,1998,55.02253767,36293.39156,5164236,
Finland,FIN,1999,55.06850368,37795.05776,5175921,
Finland,FIN,2000,54.91199421,39894.19446,5187953,
Finland,FIN,2001,53.95989637,40842.34177,5200475,
Finland,FIN,2002,52.2811366,41439.01923,5213368,
Finland,FIN,2003,49.12084021,42168.69347,5227106,
Finland,FIN,2004,45.17213291,43724.96612,5242175,
Finland,FIN,2005,40.31240593,44786.90966,5258933,
Finland,FIN,2006,36.19144021,46412.20035,5277490,
Finland,FIN,2007,32.84420014,48664.26571,5297741,
Finland,FIN,2008,31.0182502,48817.98949,5319452,
Finland,FIN,2009,26.76768755,44662.10014,5342266,
Finland,FIN,2010,23.29576565,45874.6613,5365784,
Finland,FIN,2011,20.03696449,46825.82484,5390036,
Finland,FIN,2012,16.42729054,45952.24638,5414769,
Finland,FIN,2013,13.82979388,45328.57532,5438984,
Finland,FIN,2014,11.696611,44976.77645,5461410,
Finland,FIN,2015,9.800913025,45072.59021,5481128,Europe
Finland,FIN,2016,8.318004232,46206.78781,5497714,
Finland,FIN,2017,6.858547537,47570.13358,5511372,
Finland,FIN,2018,5.848719873,48130.29239,5522585,
Finland,FIN,2019,4.862480378,48689.23415,5532159,
Finland,FIN,2020,,47260.80046,5540718,
Finland,FIN,2021,,,5548361,
Fragile and conflict affected situations,,1960,0.210213366,,,
Fragile and conflict affected situations,,1961,0.213536367,,,
Fragile and conflict affected situations,,1962,0.215485006,,,
Fragile and conflict affected situations,,1963,0.217398818,,,
Fragile and conflict affected situations,,1964,0.219236021,,,
Fragile and conflict affected situations,,1966,0.255309536,,,
Fragile and conflict affected situations,,1967,0.25699342,,,
Fragile and conflict affected situations,,1968,0.258555422,,,
Fragile and conflict affected situations,,1969,0.259993539,,,
Fragile and conflict affected situations,,1971,0.323613389,,,
Fragile and conflict affected situations,,1972,0.324942405,,,
Fragile and conflict affected situations,,1973,0.326132633,,,
Fragile and conflict affected situations,,1974,0.327158151,,,
Fragile and conflict affected situations,,1981,0.921189669,,,
Fragile and conflict affected situations,,1982,0.964896416,,,
Fragile and conflict affected situations,,1983,1.012481611,,,
Fragile and conflict affected situations,,1984,1.06747888,,,
Fragile and conflict affected situations,,1985,1.128614705,,,
Fragile and conflict affected situations,,1986,1.191128638,,,
Fragile and conflict affected situations,,1987,1.247408957,,,
Fragile and conflict affected situations,,1988,1.265747494,,,
Fragile and conflict affected situations,,1989,1.270472455,,,
Fragile and conflict affected situations,,1990,1.294564649,,,
Fragile and conflict affected situations,,1991,1.297358001,,,
Fragile and conflict affected situations,,1992,1.347831937,,,
Fragile and conflict affected situations,,1993,1.388128328,,,
Fragile and conflict affected situations,,1994,1.449593469,,,
Fragile and conflict affected situations,,1995,1.530022217,,,
Fragile and conflict affected situations,,1996,1.616635958,,,
Fragile and conflict affected situations,,1997,1.674562034,,,
Fragile and conflict affected situations,,1998,1.69910349,,,
Fragile and conflict affected situations,,1999,1.748269304,,,
Fragile and conflict affected situations,,2000,1.814325211,,,
Fragile and conflict affected situations,,2001,1.901551659,,,
Fragile and conflict affected situations,,2002,2.14004705,,,
Fragile and conflict affected situations,,2003,2.297277611,,,
Fragile and conflict affected situations,,2004,2.50835044,,,
Fragile and conflict affected situations,,2005,2.603921218,,,
Fragile and conflict affected situations,,2006,2.857377672,,,
Fragile and conflict affected situations,,2007,3.004877831,,,
Fragile and conflict affected situations,,2008,3.09880497,,,
Fragile and conflict affected situations,,2009,3.16542005,,,
Fragile and conflict affected situations,,2010,3.185690773,,,
Fragile and conflict affected situations,,2011,3.127998765,,,
Fragile and conflict affected situations,,2012,3.046098037,,,
Fragile and conflict affected situations,,2013,3.0095332,,,
Fragile and conflict affected situations,,2014,2.918070458,,,
Fragile and conflict affected situations,,2015,2.811291716,,,
Fragile and conflict affected situations,,2016,2.886058878,,,
Fragile and conflict affected situations,,2017,2.617778518,,,
Fragile and conflict affected situations,,2018,2.435968204,,,
Fragile and conflict affected situations,,2019,2.612257759,,,
France,FRA,1900,,,40013112,
France,FRA,1901,,,40061330,
France,FRA,1902,,,40110254,
France,FRA,1903,,,40159884,
France,FRA,1904,,,40209573,
France,FRA,1905,,,40259319,
France,FRA,1906,,,40309123,
France,FRA,1907,,,40358986,
France,FRA,1908,,,40408906,
France,FRA,1909,,,40401655,
France,FRA,1910,,,40337510,
France,FRA,1911,,,40216750,
France,FRA,1912,,,40039650,
France,FRA,1913,,,39806486,
France,FRA,1914,,,39574676,
France,FRA,1915,,,39344212,
France,FRA,1916,,,39115087,
France,FRA,1917,,,38887294,
France,FRA,1918,,,38672226,
France,FRA,1919,,,38550359,
France,FRA,1920,,,38521777,
France,FRA,1921,,,38586564,
France,FRA,1922,,,38744811,
France,FRA,1923,,,38996611,
France,FRA,1924,,,39250046,
France,FRA,1925,,,39505129,
France,FRA,1926,,,39761869,
France,FRA,1927,,,40020278,
France,FRA,1928,,,40280367,
France,FRA,1929,,,40477066,
France,FRA,1930,,,40610060,
France,FRA,1931,,,40679030,
France,FRA,1932,,,40683658,
France,FRA,1933,,,40623618,
France,FRA,1934,,,40563668,
France,FRA,1935,,,40503806,
France,FRA,1936,,,40444032,
France,FRA,1937,,,40384347,
France,FRA,1938,,,40324749,
France,FRA,1939,,,40306394,
France,FRA,1940,,,40329369,
France,FRA,1941,,,40393765,
France,FRA,1942,,,40499670,
France,FRA,1943,,,40647177,
France,FRA,1944,,,40795220,
France,FRA,1945,,,40943803,
France,FRA,1946,,,41092927,
France,FRA,1947,,,41242594,
France,FRA,1948,,,41392806,
France,FRA,1949,,,41589702,
France,FRA,1950,,,41833873,
France,FRA,1951,,,42031196,
France,FRA,1952,,,42315598,
France,FRA,1953,,,42654661,
France,FRA,1954,,,43024817,
France,FRA,1955,,,43411377,
France,FRA,1956,,,43808997,
France,FRA,1957,,,44221224,
France,FRA,1958,,,44659052,
France,FRA,1959,,,45138433,
France,FRA,1960,4.803065241,,45673147,
France,FRA,1961,4.80307,,46266974,
France,FRA,1962,4.80307,,46907043,
France,FRA,1963,4.80307,,47560825,
France,FRA,1964,4.80307,,48184414,
France,FRA,1965,6.287611301,,48746653,
France,FRA,1966,6.28761,,49232536,
France,FRA,1967,6.28761,,49651080,
France,FRA,1968,6.28761,,50024587,
France,FRA,1969,6.28761,,50387441,
France,FRA,1970,8.407546147,,50763921,
France,FRA,1971,8.40755,,51162569,
France,FRA,1972,8.40755,,51573268,
France,FRA,1973,8.40755,,51979531,
France,FRA,1974,8.40755,,52356793,
France,FRA,1975,13.47350894,,52688575,
France,FRA,1976,15.94130428,,52969314,
France,FRA,1977,18.90673443,,53208549,
France,FRA,1978,22.48090677,,53423112,
France,FRA,1979,26.02491199,,53637073,
France,FRA,1980,29.51287841,,53868006,
France,FRA,1981,32.78393921,,54121009,
France,FRA,1982,35.81076158,,54391469,
France,FRA,1983,38.30243786,,54675370,
France,FRA,1984,40.1823344,,54965167,
France,FRA,1985,41.6806214,,55254838,
France,FRA,1986,43.04794037,,55545271,
France,FRA,1987,44.4209565,,55837622,
France,FRA,1988,46.0163426,,56126337,
France,FRA,1989,47.76665979,,56404303,
France,FRA,1990,49.56146759,33732.01421,56666861,
France,FRA,1991,51.13014578,33897.23144,56913580,
France,FRA,1992,52.67098502,34268.54217,57147213,
France,FRA,1993,53.86054522,33905.88226,57370375,
France,FRA,1994,55.04702084,34576.54381,57587122,
France,FRA,1995,56.05352849,35177.65894,57801887,
France,FRA,1996,56.71234763,35548.62852,58012055,
France,FRA,1997,57.88323351,36250.68896,58220657,
France,FRA,1998,58.3442329,37413.43936,58444245,
France,FRA,1999,57.72651789,38494.94682,58704381,
France,FRA,2000,57.59052904,39732.28245,59015092,
France,FRA,2001,57.39569958,40226.62707,59384126,
France,FRA,2002,57.06055443,40388.62565,59803434,
France,FRA,2003,56.28565342,40433.49004,60251591,
France,FRA,2004,55.52573487,41272.63238,60697977,
France,FRA,2005,55.14877284,41643.98889,61120128,
France,FRA,2006,55.47975265,42367.56986,61508924,
France,FRA,2007,56.24767221,43127.21286,61869229,
France,FRA,2008,56.42251636,42996.20978,62209207,
France,FRA,2009,65.44947548,41546.49058,62542883,
France,FRA,2010,64.60290018,42147.67168,62879535,
France,FRA,2011,63.85412523,42864.01897,63222229,
France,FRA,2012,62.47225149,42790.63288,63564224,
France,FRA,2013,61.16425725,42816.27148,63893521,
France,FRA,2014,60.44999848,43021.39464,64193550,
France,FRA,2015,60.39886305,43345.78643,64453194,Europe
France,FRA,2016,60.31768987,43705.14756,64667590,
France,FRA,2017,59.72625149,44577.06457,64842513,
France,FRA,2018,58.67318077,45251.90541,64990512,
France,FRA,2019,58.0334068,45834.16691,65129731,
France,FRA,2020,,42025.61737,65273512,
France,FRA,2021,,,65426177,
French Guiana,GUF,1900,,,15045,
French Guiana,GUF,1910,,,16716,
French Guiana,GUF,1920,,,18574,
French Guiana,GUF,1930,,,20637,
French Guiana,GUF,1940,,,22931,
French Guiana,GUF,1950,,,25484,
French Guiana,GUF,1951,,,26241,
French Guiana,GUF,1952,,,26897,
French Guiana,GUF,1953,,,27465,
French Guiana,GUF,1954,,,27981,
French Guiana,GUF,1955,,,28493,
French Guiana,GUF,1956,,,29029,
French Guiana,GUF,1957,,,29620,
French Guiana,GUF,1958,,,30306,
French Guiana,GUF,1959,,,31093,
French Guiana,GUF,1960,,,32031,
French Guiana,GUF,1961,,,33115,
French Guiana,GUF,1962,,,34379,
French Guiana,GUF,1963,,,35770,
French Guiana,GUF,1964,,,37284,
French Guiana,GUF,1965,,,38893,
French Guiana,GUF,1966,,,40624,
French Guiana,GUF,1967,,,42430,
French Guiana,GUF,1968,,,44309,
French Guiana,GUF,1969,,,46150,
French Guiana,GUF,1970,,,47932,
French Guiana,GUF,1971,,,49619,
French Guiana,GUF,1972,,,51272,
French Guiana,GUF,1973,,,52882,
French Guiana,GUF,1974,,,54521,
French Guiana,GUF,1975,,,56224,
French Guiana,GUF,1976,,,58000,
French Guiana,GUF,1977,,,59868,
French Guiana,GUF,1978,,,61936,
French Guiana,GUF,1979,,,64275,
French Guiana,GUF,1980,,,66973,
French Guiana,GUF,1981,,,70022,
French Guiana,GUF,1982,,,73414,
French Guiana,GUF,1983,,,77232,
French Guiana,GUF,1984,,,81566,
French Guiana,GUF,1985,,,86435,
French Guiana,GUF,1986,,,91950,
French Guiana,GUF,1987,,,97972,
French Guiana,GUF,1988,,,104222,
French Guiana,GUF,1989,,,110261,
French Guiana,GUF,1990,,,115784,
French Guiana,GUF,1991,,,120689,
French Guiana,GUF,1992,,,125075,
French Guiana,GUF,1993,,,129145,
French Guiana,GUF,1994,,,133186,
French Guiana,GUF,1995,,,137400,
French Guiana,GUF,1996,,,141786,
French Guiana,GUF,1997,,,146331,
French Guiana,GUF,1998,,,151245,
French Guiana,GUF,1999,,,156811,
French Guiana,GUF,2000,,,163163,
French Guiana,GUF,2001,,,170443,
French Guiana,GUF,2002,,,178548,
French Guiana,GUF,2003,,,187026,
French Guiana,GUF,2004,,,195305,
French Guiana,GUF,2005,,,202973,
French Guiana,GUF,2006,,,209891,
French Guiana,GUF,2007,,,216182,
French Guiana,GUF,2008,,,221997,
French Guiana,GUF,2009,,,227542,
French Guiana,GUF,2010,,,232996,
French Guiana,GUF,2011,,,238383,
French Guiana,GUF,2012,,,243667,
French Guiana,GUF,2013,,,249049,
French Guiana,GUF,2014,,,254780,
French Guiana,GUF,2015,,,261007,South America
French Guiana,GUF,2016,,,267824,
French Guiana,GUF,2017,,,275189,
French Guiana,GUF,2018,,,282936,
French Guiana,GUF,2019,,,290823,
French Guiana,GUF,2020,,,298682,
French Guiana,GUF,2021,,,306450,
French Polynesia,PYF,1950,,,60270,
French Polynesia,PYF,1951,,,62066,
French Polynesia,PYF,1952,,,63848,
French Polynesia,PYF,1953,,,65585,
French Polynesia,PYF,1954,,,67237,
French Polynesia,PYF,1955,,,68847,
French Polynesia,PYF,1956,,,70436,
French Polynesia,PYF,1957,,,72062,
French Polynesia,PYF,1958,,,73830,
French Polynesia,PYF,1959,,,75803,
French Polynesia,PYF,1960,1.059224346,,78080,
French Polynesia,PYF,1961,1.05922,,80705,
French Polynesia,PYF,1962,1.05922,,83652,
French Polynesia,PYF,1963,1.05922,,86847,
French Polynesia,PYF,1964,1.05922,,90132,
